bedrooms,bathroom,surface sft,land surface,price,gross tax,strata fee,build year,type,address,city,district,listing id,url,longitude,latitude
3,2,1008 sqft,-1,"435,000",-1.0,-1.0,-1,House,2891 Boul. Roland-Therrien,Longueuil (Le Vieux-Longueuil),,9678263,https://www.realtor.ca/real-estate/22386398/2891-boul-roland-therrien-longueuil-le-vieux-longueuil-pierre-boucher,-73.453489,45.529131
4,2,,-1,"435,000",-1.0,-1.0,-1,House,192 Rue Jean,Rosemère,,13327670,https://www.realtor.ca/real-estate/22265521/192-rue-jean-rosemère,-73.794325,45.632847
3,2,1630 sqft,-1,"435,580",-1.0,-1.0,-1,House,949 Rue des Coliades,Saint-Lazare,,15148469,https://www.realtor.ca/real-estate/21591367/949-rue-des-coliades-saint-lazare-grand-préfrontenac,-74.11633942,45.37812201
3,2,1630 sqft,-1,"435,580",-1.0,-1.0,-1,House,943 Rue des Coliades,Saint-Lazare,,22689872,https://www.realtor.ca/real-estate/21601606/943-rue-des-coliades-saint-lazare-grand-préfrontenac,-74.11604835,45.37790163
3,2,1630 sqft,-1,"435,580",-1.0,-1.0,-1,House,951 Rue des Coliades,Saint-Lazare,,24966436,https://www.realtor.ca/real-estate/21604470/951-rue-des-coliades-saint-lazare-grand-préfrontenac,-74.11646024,45.37823723
4,2,,-1,"438,000",-1.0,-1.0,-1,House,38 53e Avenue,Bois-des-Filion,,20768179,https://www.realtor.ca/real-estate/22633796/38-53e-avenue-bois-des-filion,-73.76667965,45.6584545
4,2,,-1,"439,000",-1.0,-1.0,-1,House,12210 Rue Ferdinand-Bastien,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,15110855,https://www.realtor.ca/real-estate/22636916/12210-rue-ferdinand-bastien-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.553951,45.659537
3,2,,-1,"439,000",-1.0,-1.0,-1,House,1206 36e Avenue,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,23648466,https://www.realtor.ca/real-estate/22626313/1206-36e-avenue-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.496145,45.658874
4,2,,-1,"439,000",-1.0,-1.0,-1,House,1862 Rue Marmier,Longueuil (Le Vieux-Longueuil),,19793331,https://www.realtor.ca/real-estate/21900690/1862-rue-marmier-longueuil-le-vieux-longueuil-central,-73.48894,45.519925
3,2,1600 sqft,-1,"439,000",-1.0,-1.0,-1,House,1075 Rue Jogues,Sainte-Catherine,,23074064,https://www.realtor.ca/real-estate/22308720/1075-rue-jogues-sainte-catherine,-73.549389,45.391466
3,2,,-1,"439,000",-1.0,-1.0,-1,House,451 Ch. du Bord-de-l'Eau,Laval (Sainte-Dorothée),,22518697,https://www.realtor.ca/real-estate/22604430/451-ch-du-bord-de-leau-laval-sainte-dorothée-east-islemère,-73.798835,45.518739
4,2,,-1,"439,000",-1.0,-1.0,-1,House,302 Rue Lacroix,Salaberry-de-Valleyfield,,14323393,https://www.realtor.ca/real-estate/22620047/302-rue-lacroix-salaberry-de-valleyfield-salaberry-de-valleyfield,-74.144408,45.240681
5,2,,-1,"439,000",-1.0,-1.0,-1,House,559 Rue du Mistral,Salaberry-de-Valleyfield,,21465293,https://www.realtor.ca/real-estate/22596733/559-rue-du-mistral-salaberry-de-valleyfield-salaberry-de-valleyfield,-74.15684089,45.23884382
4,2,,-1,"439,000",-1.0,-1.0,-1,House,1230 Rue Fournelle,La Prairie,,27214512,https://www.realtor.ca/real-estate/22347545/1230-rue-fournelle-la-prairie-le-christ-roi,-73.508712,45.407403
3,2,,-1,"439,000",-1.0,-1.0,-1,House,1240 Ch. du Lac-St-Louis,Léry,,14918197,https://www.realtor.ca/real-estate/22618619/1240-ch-du-lac-st-louis-léry,-73.8070805,45.34434073
6,2,1000 sqft,-1,"439,000",-1.0,-1.0,-1,House,5106 Rue Perron,Montréal (Pierrefonds-Roxboro),,25177621,https://www.realtor.ca/real-estate/22146354/5106-rue-perron-montréal-pierrefonds-roxboro-pierrefondscentral-east,-73.839157,45.509377
6,2,,-1,"439,000",-1.0,-1.0,-1,House,3570 Rue Léonard,Longueuil (Saint-Hubert),,21300293,https://www.realtor.ca/real-estate/22651717/3570-rue-léonard-longueuil-saint-hubert-le-boisé-de-saint-hubert,-73.380824,45.467672
3,2,,-1,"439,000",-1.0,-1.0,-1,House,876 Rue Beaulieu,McMasterville,,24252076,https://www.realtor.ca/real-estate/22289224/876-rue-beaulieu-mcmasterville,-73.23561906,45.55088835
4,3,1600 sqft,-1,"439,000",-1.0,-1.0,-1,House,1206 Rue Churchill,Repentigny (Repentigny),,24312011,https://www.realtor.ca/real-estate/22505395/1206-rue-churchill-repentigny-repentigny,-73.41799288,45.78162364
4,2,,-1,"439,000",-1.0,-1.0,-1,House,1620 Rue de Cherbourg,Longueuil (Saint-Hubert),,14106384,https://www.realtor.ca/real-estate/22633776/1620-rue-de-cherbourg-longueuil-saint-hubert-central,-73.42194658,45.50716842
4,2,,-1,"439,000",-1.0,-1.0,-1,House,223 Rue Racicot,Beloeil,,15240264,https://www.realtor.ca/real-estate/22624286/223-rue-racicot-beloeil,-73.22710993,45.56313715
6,2,,-1,"439,000",-1.0,-1.0,-1,House,107 2e Avenue,Saint-Eustache,,14371903,https://www.realtor.ca/real-estate/22660622/107-2e-avenue-saint-eustache-central-west,-73.884994,45.563236
4,2,,-1,"439,000",-1.0,-1.0,-1,House,2690 Rue Gélineau,Longueuil (Saint-Hubert),,19577520,https://www.realtor.ca/real-estate/22233707/2690-rue-gélineau-longueuil-saint-hubert-central,-73.422057,45.50246
5,2,,-1,"439,000",-1.0,-1.0,-1,House,632 Crois. Bernard,Saint-Joseph-du-Lac,,17227568,https://www.realtor.ca/real-estate/22601270/632-crois-bernard-saint-joseph-du-lac-south,-73.96841724,45.52903407
2,2,,-1,"439,000",-1.0,-1.0,-1,House,477 Tsse Hogue,Salaberry-de-Valleyfield,,15442875,https://www.realtor.ca/real-estate/22644274/477-tsse-hogue-salaberry-de-valleyfield-grande-île,-74.14478132,45.28796511
3,2,,-1,"439,000",-1.0,-1.0,-1,House,2430 Rue de la Sorbonne,Montréal (Saint-Laurent),,24309103,https://www.realtor.ca/real-estate/22202144/2430-rue-de-la-sorbonne-montréal-saint-laurent-others,-73.70055,45.525109
4,2,,-1,"439,000",-1.0,-1.0,-1,House,797 Tsse Lecavalier,Laval (Sainte-Dorothée),,22625620,https://www.realtor.ca/real-estate/22513795/797-tsse-lecavalier-laval-sainte-dorothée-east-islemère,-73.815092,45.523879
4,2,,-1,"439,500",-1.0,-1.0,-1,House,1710 Rue Loyseau,Saint-Bruno-de-Montarville,,12095106,https://www.realtor.ca/real-estate/22664062/1710-rue-loyseau-saint-bruno-de-montarville,-73.34775897,45.51767696
3,2,,-1,"439,900",-1.0,-1.0,-1,House,131 Rue du Mont-Castel,Saint-Colomban,,24866440,https://www.realtor.ca/real-estate/22622297/131-rue-du-mont-castel-saint-colomban,-74.1289141,45.76511847
5,2,1200 sqft,-1,"439,900",-1.0,-1.0,-1,House,204 Rue Wagner,Châteauguay,,14365110,https://www.realtor.ca/real-estate/22645488/204-rue-wagner-châteauguay,-73.71685137,45.34526703
3,2,927 sqft,-1,"439,900",-1.0,-1.0,-1,House,38 Rue Dero,Terrebonne (Terrebonne),,12805783,https://www.realtor.ca/real-estate/22414112/38-rue-dero-terrebonne-terrebonne-west,-73.785906,45.681994
5,2,,-1,"439,900",-1.0,-1.0,-1,House,92 Av. Verdi,Laval (Laval-des-Rapides),,16497426,https://www.realtor.ca/real-estate/22461840/92-av-verdi-laval-laval-des-rapides,-73.715338,45.54746019
3,2,,-1,"439,900",-1.0,-1.0,-1,House,10 Rue Dépatie,Laval (Sainte-Rose),,13332901,https://www.realtor.ca/real-estate/22636912/10-rue-dépatie-laval-sainte-rose-valjardins-ste-rose,-73.773678,45.624545
4,2,,-1,"439,900",-1.0,-1.0,-1,House,10960 Rue Étienne-Desmarteaux,Mirabel,,9168478,https://www.realtor.ca/real-estate/22626294/10960-rue-étienne-desmarteaux-mirabel-domaine-vert-nord,-73.92553305,45.66641903
5,2,1026 sqft,-1,"439,900",-1.0,-1.0,-1,House,1880 52e Avenue (P.-a.-T.),Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,13117350,https://www.realtor.ca/real-estate/22620552/1880-52e-avenue-p-a-t-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.501173,45.670728
5,2,,-1,"439,900",-1.0,-1.0,-1,House,1319 Rue de la Caniapiscau,Repentigny (Repentigny),,13690276,https://www.realtor.ca/real-estate/22613713/1319-rue-de-la-caniapiscau-repentigny-repentigny,-73.432831,45.781461
5,2,,-1,"439,900",-1.0,-1.0,-1,House,14 Ch. de la Plaine,Sainte-Anne-des-Plaines,,16190553,https://www.realtor.ca/real-estate/22636935/14-ch-de-la-plaine-sainte-anne-des-plaines,-73.81561598,45.7723243
3,2,1821 sqft,-1,"440,000",-1.0,-1.0,-1,House,1360 Rue des Francs-Bourgeois,Boisbriand,,10847305,https://www.realtor.ca/real-estate/22425833/1360-rue-des-francs-bourgeois-boisbriand-faubourg-boisbriand,-73.854461,45.627481
2,2,,-1,"440,000",-1.0,-1.0,-1,House,878 Rue Claude-De Ramezay,Marieville,,12153772,https://www.realtor.ca/real-estate/22615824/878-rue-claude-de-ramezay-marieville,-73.15447733,45.42857818
2,2,,-1,"440,000",-1.0,-1.0,-1,House,4366 Boul. Ste-Rose,Laval (Fabreville),,21745778,https://www.realtor.ca/real-estate/22643647/4366-boul-ste-rose-laval-fabreville-west,-73.84741259,45.56552893
3,3,1525 sqft,-1,"442,705",-1.0,-1.0,-1,House,4810 Rue Redmond,Longueuil (Saint-Hubert),,23794168,https://www.realtor.ca/real-estate/22442967/4810-rue-redmond-longueuil-saint-hubert-orchard,-73.436143,45.482492
4,2,,-1,"444,900",-1.0,-1.0,-1,House,7555 Boul. Lévesque E.,Laval (Duvernay),,18308250,https://www.realtor.ca/real-estate/22517104/7555-boul-lévesque-e-laval-duvernay-east,-73.600353,45.65324
3,2,1981 sqft,-1,"445,000",-1.0,-1.0,-1,House,Rue de Liège,Saint-Colomban,,17168932,https://www.realtor.ca/real-estate/21424242/rue-de-liège-saint-colomban,-74.06309785,45.7593746
3,2,1981 sqft,-1,"445,000",-1.0,-1.0,-1,House,Rue de Liège,Saint-Colomban,,21338517,https://www.realtor.ca/real-estate/21424251/rue-de-liège-saint-colomban,-74.06762394,45.75484235
4,2,,-1,"447,700",-1.0,-1.0,-1,House,11850 28e Avenue (R.-d.-P.),Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,16895820,https://www.realtor.ca/real-estate/22268080/11850-28e-avenue-r-d-p-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.583778,45.633114
3,2,81.77 m2,-1,"448,000",-1.0,-1.0,-1,House,89 Rue Juteau,Sainte-Thérèse,,17050813,https://www.realtor.ca/real-estate/22654340/89-rue-juteau-sainte-thérèse-central-old,-73.832392,45.646705
3,2,,-1,"448,000",-1.0,-1.0,-1,House,4413 Rue Elgin,Montréal (Pierrefonds-Roxboro),,18258739,https://www.realtor.ca/real-estate/21535008/4413-rue-elgin-montréal-pierrefonds-roxboro-pierrefondscentral-west,-73.87347063,45.46838507
3,2,1630 sqft,-1,"448,773",-1.0,-1.0,-1,House,923 Rue des Coliades,Saint-Lazare,,25170953,https://www.realtor.ca/real-estate/21604791/923-rue-des-coliades-saint-lazare-grand-préfrontenac,-74.11514622,45.37752912
3,2,,-1,"448,800",-1.0,-1.0,-1,House,4495 Rue Quevillon,Longueuil (Saint-Hubert),,13168400,https://www.realtor.ca/real-estate/22563127/4495-rue-quevillon-longueuil-saint-hubert-westley,-73.411165,45.471075
5,2,,-1,"448,800",-1.0,-1.0,-1,House,275 Ch. du Cordon,Saint-Mathias-sur-Richelieu,,26468195,https://www.realtor.ca/real-estate/22639137/275-ch-du-cordon-saint-mathias-sur-richelieu,-73.20803313,45.47125521
4,2,,-1,"449,000",-1.0,-1.0,-1,House,5800 Rue Arthur-Chevrier,Montréal (Montréal-Nord),,17606145,https://www.realtor.ca/real-estate/22571774/5800-rue-arthur-chevrier-montréal-montréal-nord,-73.627552,45.614633
5,2,,-1,"449,000",-1.0,-1.0,-1,House,269 Rue Laurier,Laval (Laval-des-Rapides),,20686039,https://www.realtor.ca/real-estate/22304188/269-rue-laurier-laval-laval-des-rapides,-73.701438,45.552134
4,2,,-1,"449,000",-1.0,-1.0,-1,House,5345 Rue des Maçons,Montréal (Pierrefonds-Roxboro),,11556022,https://www.realtor.ca/real-estate/22611676/5345-rue-des-maçons-montréal-pierrefonds-roxboro-pierrefondscentral-east,-73.85135401,45.498764
3,2,,-1,"449,000",-1.0,-1.0,-1,House,459 Ch. du Fleuve,Les Cèdres,,23315448,https://www.realtor.ca/real-estate/22611797/459-ch-du-fleuve-les-cèdres,-74.013319,45.316188
4,2,,-1,"449,000",-1.0,-1.0,-1,House,444 Rue Forestier,Saint-Jean-sur-Richelieu,,22714312,https://www.realtor.ca/real-estate/22607201/444-rue-forestier-saint-jean-sur-richelieu-saint-jean-sur-richelieu,-73.29495312,45.31209449
3,2,,-1,"449,000",-1.0,-1.0,-1,House,4105 Av. de la Renaissance,Laval (Sainte-Rose),,28491644,https://www.realtor.ca/real-estate/22523372/4105-av-de-la-renaissance-laval-sainte-rose-renaissance,-73.79227446,45.60142185
7,2,,-1,"449,000",-1.0,-1.0,-1,House,673 Rue Masson,Repentigny (Repentigny),,12050004,https://www.realtor.ca/real-estate/22418389/673-rue-masson-repentigny-repentigny,-73.44184001,45.75937337
4,2,,-1,"449,000",-1.0,-1.0,-1,House,22-22A Ch. de la Côte-St-Louis E.,Blainville,,23153735,https://www.realtor.ca/real-estate/22584231/22-22a-ch-de-la-côte-st-louis-e-blainville-east,-73.845303,45.653019
4,2,,-1,"449,000",-1.0,-1.0,-1,House,27 33e Avenue,Sainte-Marthe-sur-le-Lac,,27395015,https://www.realtor.ca/real-estate/22380755/27-33e-avenue-sainte-marthe-sur-le-lac-north,-73.939786,45.521819
4,3,2076.08 sqft,-1,"449,000",-1.0,-1.0,-1,House,45 Rue Regent,Longueuil (Greenfield Park),,10841002,https://www.realtor.ca/real-estate/22407285/45-rue-regent-longueuil-greenfield-park,-73.480096,45.482643
4,3,2076.08 sqft,-1,"449,000",-1.0,-1.0,-1,House,47 Rue Regent,Longueuil (Greenfield Park),,20409724,https://www.realtor.ca/real-estate/22613042/47-rue-regent-longueuil-greenfield-park,-73.48057503,45.48230517
4,3,2076.08 sqft,-1,"449,000",-1.0,-1.0,-1,House,49 Rue Regent,Longueuil (Greenfield Park),,28488361,https://www.realtor.ca/real-estate/22613052/49-rue-regent-longueuil-greenfield-park,-73.48027463,45.48247066
4,2,,-1,"449,000",-1.0,-1.0,-1,House,4850 Rue Baillargeon,Longueuil (Saint-Hubert),,21055749,https://www.realtor.ca/real-estate/22629003/4850-rue-baillargeon-longueuil-saint-hubert-orchard,-73.43710513,45.48329505
4,2,,-1,"449,000",-1.0,-1.0,-1,House,23 Ch. de la Beauce,Sainte-Martine,,9452073,https://www.realtor.ca/real-estate/22571242/23-ch-de-la-beauce-sainte-martine,-73.79548178,45.26285676
4,2,,-1,"449,000",-1.0,-1.0,-1,House,256 Av. Jules-Choquet,Sainte-Julie,,11270733,https://www.realtor.ca/real-estate/22469575/256-av-jules-choquet-sainte-julie-de-la-vallée,-73.32864618,45.58798017
4,2,,-1,"449,000",-1.0,-1.0,-1,House,1993 Rue St-Gilles,Laval (Chomedey),,14212435,https://www.realtor.ca/real-estate/22622823/1993-rue-st-gilles-laval-chomedey-place-renaud,-73.71784183,45.58144291
3,2,,-1,"449,000",-1.0,-1.0,-1,House,8552 Boul. St-Michel,Montréal (Villeray/Saint-Michel/Parc-Extension),,21468391,https://www.realtor.ca/real-estate/21623477/8552-boul-st-michel-montréal-villeraysaint-michelparc-extension-saint-michel,-73.618042,45.56725
3,2,,-1,"449,000",-1.0,-1.0,-1,House,62 Av. Saddlewood,Pointe-Claire,,27003647,https://www.realtor.ca/real-estate/22642794/62-av-saddlewood-pointe-claire-central-east,-73.80521641,45.44756188
5,2,,-1,"449,000",-1.0,-1.0,-1,House,2200Z Rue Jacques-Cartier S.,Farnham,,27008929,https://www.realtor.ca/real-estate/22619114/2200z-rue-jacques-cartier-s-farnham,-72.99206725,45.25412328
3,2,933 sqft,-1,"449,000",-1.0,-1.0,-1,House,1900 14e Avenue,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,17196463,https://www.realtor.ca/real-estate/22530992/1900-14e-avenue-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.51017998,45.64504753
4,2,,-1,"449,000",-1.0,-1.0,-1,House,204 Rue Sillery,Repentigny (Repentigny),,17173233,https://www.realtor.ca/real-estate/22543056/204-rue-sillery-repentigny-repentigny,-73.43471892,45.769958
4,2,,-1,"449,000",-1.0,-1.0,-1,House,795 Rue Strauss,Brossard,,28597771,https://www.realtor.ca/real-estate/22511230/795-rue-strauss-brossard-street-names-s,-73.488558,45.45441253
3,2,,-1,"449,000",-1.0,-1.0,-1,House,668 Rue Gabor,Laval (Chomedey),,23666033,https://www.realtor.ca/real-estate/22626349/668-rue-gabor-laval-chomedey-others,-73.741807,45.540331
3,2,,-1,"449,000",-1.0,-1.0,-1,House,100 Rue du Valois,Sainte-Anne-des-Plaines,,15176702,https://www.realtor.ca/real-estate/22509337/100-rue-du-valois-sainte-anne-des-plaines,-73.779216,45.715689
4,2,,-1,"449,000",-1.0,-1.0,-1,House,11660 Boul. Armand-Bombardier,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,28459938,https://www.realtor.ca/real-estate/22629340/11660-boul-armand-bombardier-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.58796967,45.62947291
4,2,,-1,"449,000",-1.0,-1.0,-1,House,22 Rue Monette,Delson,,13958050,https://www.realtor.ca/real-estate/22592780/22-rue-monette-delson,-73.54263675,45.38214743
3,2,,-1,"449,000",-1.0,-1.0,-1,House,53 Rue Mondat,Saint-Constant,,13001322,https://www.realtor.ca/real-estate/22634226/53-rue-mondat-saint-constant,-73.592144,45.387197
4,2,,-1,"449,000",-1.0,-1.0,-1,House,3890 Rue Howard,Longueuil (Saint-Hubert),,18194944,https://www.realtor.ca/real-estate/22632928/3890-rue-howard-longueuil-saint-hubert-prince-charles,-73.422462,45.486839
3,2,,-1,"449,000",-1.0,-1.0,-1,House,3361 Rue Liébert,Montréal (Mercier/Hochelaga-Maisonneuve),,11941148,https://www.realtor.ca/real-estate/22572804/3361-rue-liébert-montréal-mercierhochelaga-maisonneuve-mercier,-73.53289518,45.59885213
3,2,,-1,"449,000",-1.0,-1.0,-1,House,11724 Av. de l'Hôtel-de-Ville,Montréal (Montréal-Nord),,16387688,https://www.realtor.ca/real-estate/22473524/11724-av-de-lhôtel-de-ville-montréal-montréal-nord,-73.64309,45.598889
3,2,,-1,"449,000",-1.0,-1.0,-1,House,427 Rue des Marguerites,Sainte-Julie,,19969674,https://www.realtor.ca/real-estate/22657250/427-rue-des-marguerites-sainte-julie-de-la-vallée,-73.330224,45.594034
3,2,,-1,"449,500",-1.0,-1.0,-1,House,207 Rue des Buissons,Rosemère,,14611518,https://www.realtor.ca/real-estate/22544155/207-rue-des-buissons-rosemère,-73.78038903,45.648415
5,2,1320 sqft,-1,"449,700",-1.0,-1.0,-1,House,278 Rue Chagnon,Repentigny (Le Gardeur),,15482526,https://www.realtor.ca/real-estate/22637127/278-rue-chagnon-repentigny-le-gardeur,-73.479618,45.766295
4,2,,-1,"449,800",-1.0,-1.0,-1,House,1098 28e Avenue (P.-a.-T.),Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,26905494,https://www.realtor.ca/real-estate/22622757/1098-28e-avenue-p-a-t-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.498217,45.653876
5,2,,-1,"449,900",-1.0,-1.0,-1,House,222 Rue Plamondon,Repentigny (Repentigny),,12153114,https://www.realtor.ca/real-estate/22477524/222-rue-plamondon-repentigny-repentigny,-73.457362,45.752423
3,2,,-1,"449,900",-1.0,-1.0,-1,House,13961Z Rue de la Chapelle,Mirabel,,24864369,https://www.realtor.ca/real-estate/22152272/13961z-rue-de-la-chapelle-mirabel-saint-antoine,-74.0035053,45.74807964
4,2,,-1,"449,900",-1.0,-1.0,-1,House,900 Rue de Bayonne,Repentigny (Repentigny),,17921488,https://www.realtor.ca/real-estate/22663420/900-rue-de-bayonne-repentigny-repentigny,-73.444494,45.76558031
4,2,,-1,"449,900",-1.0,-1.0,-1,House,94 Rue Paquette,Saint-Jean-sur-Richelieu,,13866602,https://www.realtor.ca/real-estate/22654240/94-rue-paquette-saint-jean-sur-richelieu-saint-athanase,-73.23170341,45.2659398
3,2,,-1,"449,900",-1.0,-1.0,-1,House,260 Rue de la Tramontane,Saint-Jean-sur-Richelieu,,20652848,https://www.realtor.ca/real-estate/22651715/260-rue-de-la-tramontane-saint-jean-sur-richelieu-saint-luc,-73.3099722,45.35465252
5,3,,-1,"449,900",-1.0,-1.0,-1,House,454 Ch. des Anglais,Mascouche,,20775302,https://www.realtor.ca/real-estate/22664245/454-ch-des-anglais-mascouche-mascouche-heights,-73.64896054,45.73379868
3,2,1410 sqft,-1,"449,900",-1.0,-1.0,-1,House,55 Rue Jasmine,Saint-Philippe,,22888442,https://www.realtor.ca/real-estate/22663308/55-rue-jasmine-saint-philippe,-73.48829354,45.36794959
5,3,2700 sqft,-1,"449,900",-1.0,-1.0,-1,House,61 80e Avenue,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,13512471,https://www.realtor.ca/real-estate/22036278/61-80e-avenue-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.4880196,45.68804053
3,2,,-1,"449,900",-1.0,-1.0,-1,House,13682 Rue De La Gauchetière,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,15141783,https://www.realtor.ca/real-estate/22524468/13682-rue-de-la-gauchetière-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.49781183,45.66305602
4,2,,-1,"449,900",-1.0,-1.0,-1,House,146 Rue Chalmers,Longueuil (Greenfield Park),,11175224,https://www.realtor.ca/real-estate/22647455/146-rue-chalmers-longueuil-greenfield-park,-73.47150081,45.47893464
5,2,,-1,"449,900",-1.0,-1.0,-1,House,3311 Rue Frédéric-Back,Boisbriand,,14697584,https://www.realtor.ca/real-estate/22616481/3311-rue-frédéric-back-boisbriand-faubourg-boisbriand,-73.86287819,45.62297686
3,2,,-1,"449,900",-1.0,-1.0,-1,House,36 Rue des Gouverneurs,Repentigny (Repentigny),,24298446,https://www.realtor.ca/real-estate/22648360/36-rue-des-gouverneurs-repentigny-repentigny,-73.47494872,45.721627
5,2,,-1,"449,900",-1.0,-1.0,-1,House,36 Rue Marlène,Coteau-du-Lac,,12905781,https://www.realtor.ca/real-estate/22622224/36-rue-marlène-coteau-du-lac,-74.168971,45.29895988
4,3,1803 sqft,-1,"449,900",-1.0,-1.0,-1,House,1030 42e Avenue,Laval (Fabreville),,21411642,https://www.realtor.ca/real-estate/21839213/1030-42e-avenue-laval-fabreville-west,-73.83817,45.571675
4,3,1803 sqft,-1,"449,900",-1.0,-1.0,-1,House,1032 42e Avenue,Laval (Fabreville),,10910997,https://www.realtor.ca/real-estate/22131227/1032-42e-avenue-laval-fabreville-west,-73.83817,45.571675
